id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
10702506.0,40.7232,-73.98487,East Village,Manhattan,165.0
1.0543755184748196e+18,40.72304800058346,-73.98776715855512,East Village,Manhattan,463.0
18971993.0,40.79681,-73.94515,East Harlem,Manhattan,79.0
1.0657343383333992e+18,40.84775,-73.93153,Washington Heights,Manhattan,155.0
5.970777464824276e+17,40.77581,-73.94438,Upper East Side,Manhattan,500.0
14139553.0,40.76947,-73.95647,Upper East Side,Manhattan,125.0
8.597711394257034e+17,40.81628474491677,-73.94543389241535,Harlem,Manhattan,121.0
10013750.0,40.7183,-73.99173,Lower East Side,Manhattan,93.0
10086307.0,40.80746902453989,-73.95076052320773,Harlem,Manhattan,216.0
302705.0,40.77298,-73.95813,Upper East Side,Manhattan,65.0
15847347.0,40.78009,-73.94793,Upper East Side,Manhattan,299.0
19470210.0,40.7787,-73.98019,Upper West Side,Manhattan,221.0
1027808.0,40.72154,-73.98174,East Village,Manhattan,475.0
5.955280553873491e+17,40.71681,-74.01145,Tribeca,Manhattan,195.0
36392997.0,40.76148,-73.96077,Upper East Side,Manhattan,95.0
8.91972022242666e+17,40.74900743291936,-73.9805544161185,Murray Hill,Manhattan,134.0
6.479953819324756e+17,40.81207016817064,-73.9413965059105,Harlem,Manhattan,176.0
53719446.0,40.76259,-73.99278,Hell's Kitchen,Manhattan,256.0
1.0087799295276372e+18,40.75562551177208,-73.98279648765623,Midtown,Manhattan,238.0
51622613.0,40.76721,-73.9897,Hell's Kitchen,Manhattan,120.0
6.543614823060911e+17,40.7648,-73.99225,Hell's Kitchen,Manhattan,65.0
13136376.0,40.795,-73.9332,East Harlem,Manhattan,120.0
9.551685681467633e+17,40.7834066,-73.9469506,Upper East Side,Manhattan,139.0
1.1588222393916488e+18,40.7508297,-73.984917,Midtown,Manhattan,149.0
47770897.0,40.76085,-73.96244,Upper East Side,Manhattan,109.0
4426780.0,40.81579,-73.93754,Harlem,Manhattan,71.0
49158456.0,40.76149,-73.98791,Hell's Kitchen,Manhattan,291.0
1.1318889624752928e+18,40.82549,-73.94282,Harlem,Manhattan,297.0
13891485.0,40.70549,-74.00769,Financial District,Manhattan,279.0
8.472755790205798e+17,40.8174733,-73.94419090000001,Harlem,Manhattan,263.0
1.0373144340526824e+18,40.80001,-73.96734,Upper West Side,Manhattan,83.0
8.714186423690557e+17,40.84120626961967,-73.93610279152026,Washington Heights,Manhattan,47.0
1.0118185622896102e+18,40.785893701641285,-73.97220248359498,Upper West Side,Manhattan,308.0
1.0783367701275292e+18,40.756926749041,-73.99157544718862,Hell's Kitchen,Manhattan,743.0
1.0550087780437056e+18,40.7471979,-73.9878199,Midtown,Manhattan,342.0
45697372.0,40.71844,-73.99383,Lower East Side,Manhattan,160.0
29703513.0,40.72584,-73.99413,NoHo,Manhattan,207.0
25970374.0,40.769516,-73.956444,Upper East Side,Manhattan,118.0
8.87752876011774e+17,40.76458,-73.99595,Hell's Kitchen,Manhattan,299.0
22851242.0,40.80059,-73.9452,East Harlem,Manhattan,105.0
51482510.0,40.76903,-73.95146,Upper East Side,Manhattan,122.0
16534156.0,40.77077677405901,-73.95429182245748,Upper East Side,Manhattan,155.0
1.2854105218737065e+18,40.7647977,-73.9827291,Midtown,Manhattan,442.0
53240079.0,40.77443,-73.98065,Upper West Side,Manhattan,180.0
1.0138823889807382e+18,40.80843,-73.94572,Harlem,Manhattan,155.0
1876811.0,40.73671,-73.98654,Gramercy,Manhattan,300.0
1.0095976016732974e+18,40.75439,-73.97188,Midtown,Manhattan,146.0
2334411.0,40.80921,-73.94334,Harlem,Manhattan,75.0
1.0096211756918415e+18,40.72429205942567,-73.97739299464693,East Village,Manhattan,152.0
1549413.0,40.80327,-73.94967,Harlem,Manhattan,160.0
1.2344657988110577e+18,40.76309820429727,-73.99114948771152,Hell's Kitchen,Manhattan,325.0
1.355123322106678e+18,40.79606,-73.94675,East Harlem,Manhattan,155.0
1.1283488094060748e+18,40.75647,-73.98767,Theater District,Manhattan,243.0
1.1746648762317066e+18,40.7274588127168,-74.00905631438982,SoHo,Manhattan,600.0
5.355816265612069e+17,40.78317,-73.95206,Upper East Side,Manhattan,104.0
14507274.0,40.72537,-73.97861,East Village,Manhattan,160.0
1.120200764487843e+18,40.7559436,-73.9801871,Midtown,Manhattan,187.0
8.596557614599222e+17,40.79919153595661,-73.94434585466679,East Harlem,Manhattan,50.0
1.1251390980787864e+18,40.71046,-74.0105,Financial District,Manhattan,308.0
6.673228472807082e+17,40.72578533674107,-73.99015087634325,East Village,Manhattan,180.0
53848694.0,40.748,-73.9871,Midtown,Manhattan,221.0
45045785.0,40.71626,-73.99093,Chinatown,Manhattan,92.0
29658021.0,40.80059,-73.9422,East Harlem,Manhattan,54.0
