host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms,bedrooms,beds,off_peak_min,peak_min,peak_max,off_peak_max,availability_30,availability_90,number_of_reviews,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,has_self_checkin,has_wifi,has_kitchen,has_dryer,has_air_conditioning,has_heating,has_dedicated_workspace,has_hair_dryer,has_iron,has_gym,has_bbq_grill,has_breakfast,has_fireplace,has_smoking_allowed,has_pets_allowed,has_wine_glasses,has_crib,has_city_skyline_view,has_river_view,has_luggage_dropoff_allowed,has_long_term_stays_allowed,has_private_entrance,has_exterior_security_cameras,has_elevator,has_lock_on_bedroom_door,has_tub,has_washer,has_pool,has_alarm,has_garden_courtyard_view,has_outdoor,has_free_parking,amenities_count,count_appliances_expensive,has_ott,host_experience_months,log_competition_count_1000m,inner_500_devided_1000,host_non_exposure,hosting_period,calculated_entire_rate,calculated_private_rate,calculated_shared_rate,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_grouped_Hospitality,property_grouped_House,property_grouped_Other
1.0,2.0,0.9,0.68,0,1,2.0,1.0,1.0,0.0,5.0,5.0,365.0,365.0,3.0,10.0,10.0,0.0,128.0,5.0,5.0,5.0,4.5,5.0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,149.0,5.10594547390058,0.2012195121951219,0,10.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,0.0,1.0,0.96,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,9.0,0.0,60.0,4.67,4.67,4.44,4.78,4.56,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,5.0,1.0,104.0,1.0986122886681098,0.5,1,24.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,35.0,170.0,0.0,180.0,4.91,4.92,4.93,4.74,4.91,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,4.0,0.0,76.0,4.276666119016055,0.2957746478873239,0,74.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,2.0,1.0,0.6,0,1,1.0,2.0,1.0,1.0,30.0,30.0,1125.0,1125.0,27.0,57.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,0,1,216.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,80.0,4.07753744390572,0.4655172413793103,1,28.0,0.0092592592592592,0.9907407407407408,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.0,0,1,6.0,1.0,2.0,2.0,30.0,30.0,90.0,90.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,51.0,4.934473933130692,0.2971014492753623,0,17.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,20.0,0.0,0.0,4.8,4.7,4.5,4.6,4.6,0,1,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,2.0,0.0,91.0,3.258096538021482,0.28,1,78.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,2.0,1.0,0.98,1,1,2.0,2.0,1.0,1.0,30.0,30.0,365.0,365.0,28.0,88.0,22.0,0.0,0.0,4.86,4.82,4.86,4.55,4.68,0,1,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,4.0,0.0,24.0,4.77912349311153,0.4745762711864407,0,24.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.95,0,1,2.0,2.0,1.0,1.0,2.0,2.0,1125.0,1125.0,19.0,43.0,77.0,1.0,255.0,4.96,4.86,4.95,4.77,4.9,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,28.0,2.0,1.0,112.0,4.727387818712341,0.2767857142857143,1,27.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,1.0,1.0,1.0,0,1,9.0,2.0,3.0,5.0,30.0,30.0,365.0,365.0,0.0,31.0,44.0,0.0,240.0,4.7,4.84,4.64,4.61,4.68,0,1,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,3.0,1.0,36.0,3.091042453358316,0.1428571428571428,0,28.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.99,0,1,3.0,1.0,0.0,2.0,30.0,30.0,1125.0,1125.0,16.0,76.0,80.0,0.0,255.0,4.89,4.91,4.81,4.88,4.84,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,34.0,3.0,0.0,109.0,4.07753744390572,0.293103448275862,1,49.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,0.86,1,1,2.0,2.0,1.0,0.0,30.0,30.0,90.0,90.0,23.0,83.0,1.0,0.0,60.0,5.0,5.0,5.0,5.0,5.0,0,1,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,83.0,3.8918202981106265,0.25,0,8.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,0.0,1.0,1.0,0,0,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,29.0,89.0,664.0,0.0,60.0,4.75,4.8,4.81,4.77,4.74,0,1,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,1.0,96.0,4.605170185988092,0.2626262626262626,0,96.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.88,1,1,1.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,33.0,3.0,0.0,180.0,5.0,5.0,5.0,4.67,5.0,0,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,140.0,3.9318256327243257,0.44,0,10.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,0.0,1.0,0.96,0,1,2.0,1.0,1.0,2.0,30.0,30.0,1125.0,1125.0,29.0,89.0,148.0,0.0,0.0,4.59,4.64,4.7,4.34,4.55,0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,5.0,0.0,139.0,3.9889840465642745,0.2075471698113207,0,131.0,1.0,0.0,0.0,False,False,False,False,True,False
4.0,2.0,1.0,0.67,0,0,3.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,20.0,80.0,2.0,0.0,60.0,3.0,4.5,5.0,3.0,3.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,2.0,0.0,19.0,2.302585092994046,0.3333333333333333,1,14.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,1,4.0,1.0,1.0,1.0,1.0,1.0,1125.0,1125.0,7.0,16.0,325.0,8.0,255.0,4.98,4.97,4.97,4.86,4.93,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,61.0,4.0,1.0,33.0,3.258096538021482,0.28,0,32.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,1.0,0,1,2.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,29.0,2.0,1.0,120.0,5.0,5.0,5.0,5.0,5.0,0,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,3.0,0.0,99.0,5.075173815233827,0.4088050314465409,0,4.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,1.0,1.0,1.0,1,1,2.0,1.5,1.0,1.0,4.0,4.0,28.0,28.0,2.0,22.0,174.0,0.0,255.0,4.87,4.93,4.79,4.75,4.81,1,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,6.0,0.0,80.0,4.875197323201151,0.4846153846153846,0,77.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,1.0,1.0,0.94,0,0,3.0,1.5,1.0,3.0,30.0,30.0,1125.0,1125.0,1.0,61.0,8.0,0.0,0.0,4.38,4.5,4.5,4.38,4.63,0,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,81.0,2.302585092994046,0.3333333333333333,1,50.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,3.0,1.0,0.5,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,29.0,89.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,88.0,4.23410650459726,0.3970588235294117,1,19.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,0.99,0.82,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,29.0,59.0,6.0,1.0,180.0,4.17,4.67,4.5,4.33,4.67,0,1,231.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,80.0,4.465908118654584,0.4302325581395348,1,62.0,0.0173160173160173,0.9826839826839828,0.0,False,True,False,False,True,False
1.0,0.0,1.0,0.96,0,1,6.0,1.0,2.0,2.0,30.0,30.0,30.0,30.0,23.0,83.0,56.0,0.0,0.0,4.89,4.93,4.91,4.86,4.77,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,7.0,0.0,89.0,4.74493212836325,0.5263157894736842,0,80.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,3.0,1.0,0.9,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,6.0,0.0,0.0,4.67,4.83,4.67,4.67,4.83,0,1,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,5.0,0.0,115.0,2.9444389791664403,0.4444444444444444,1,84.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,4.0,0.33,0.79,0,1,6.0,1.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,90.0,29.0,0.0,60.0,4.86,4.86,4.55,4.93,4.69,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,2.0,1.0,36.0,4.430816798843313,0.4819277108433735,1,32.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,3.0,3.0,365.0,365.0,2.0,31.0,110.0,1.0,255.0,4.87,4.88,4.79,4.67,4.87,1,1,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,48.0,3.258096538021482,0.52,1,45.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,0.93,0.21,1,1,4.0,2.0,2.0,2.0,30.0,30.0,365.0,365.0,1.0,61.0,1.0,1.0,60.0,5.0,5.0,5.0,5.0,5.0,0,1,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,6.0,0.0,124.0,5.099866427824199,0.3374233128834356,1,2.0,0.1428571428571428,0.8571428571428571,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.95,1,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,1.0,61.0,52.0,0.0,180.0,4.94,4.94,4.98,4.96,4.9,0,1,17.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,49.0,4.0,0.0,136.0,3.091042453358316,0.6190476190476191,1,71.0,0.0588235294117647,0.9411764705882352,0.0,False,True,False,False,True,False
1.0,1.0,1.0,1.0,1,1,8.0,1.0,3.0,9.0,1.0,2.0,1125.0,1125.0,29.0,89.0,115.0,0.0,243.0,4.77,4.77,4.83,4.78,4.74,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,88.0,7.0,1.0,87.0,3.737669618283368,0.1951219512195122,1,69.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.98,1,1,4.0,2.0,3.0,2.0,30.0,30.0,1125.0,1125.0,27.0,72.0,29.0,0.0,60.0,4.72,4.76,4.9,4.79,4.55,0,1,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,4.0,0.0,114.0,4.394449154672439,0.2875,1,32.0,0.6666666666666666,0.3333333333333333,0.0,False,False,False,False,True,False
1.0,1.0,1.0,0.99,1,1,1.0,1.0,1.0,1.0,1.0,3.0,1125.0,1125.0,8.0,8.0,41.0,1.0,255.0,4.93,4.85,4.68,4.88,4.9,1,1,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,3.0,0.0,88.0,4.51085950651685,0.4666666666666667,0,27.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.99,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1125.0,1125.0,12.0,69.0,72.0,1.0,255.0,4.75,4.85,4.64,4.78,4.68,1,1,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0,0.0,75.0,4.07753744390572,0.396551724137931,1,23.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,2.0,30.0,30.0,1125.0,1125.0,29.0,89.0,21.0,0.0,0.0,5.0,4.95,4.86,4.9,4.9,0,1,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,51.0,5.0,0.0,105.0,4.564348191467836,0.5157894736842106,0,86.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,2.0,0.75,0.5,0,1,4.0,1.0,2.0,3.0,30.0,30.0,120.0,120.0,27.0,87.0,27.0,0.0,0.0,4.93,4.89,4.89,4.93,4.81,0,1,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,46.0,5.0,0.0,82.0,2.079441541679836,0.5714285714285714,0,29.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,1.0,0,1,5.0,1.0,3.0,3.0,30.0,30.0,150.0,150.0,29.0,89.0,1.0,0.0,60.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,6.0,0.0,73.0,2.5649493574615367,0.5,0,2.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,0.0,1.0,0.0,2,1,3.0,1.0,1.0,3.0,30.0,30.0,150.0,150.0,29.0,89.0,3.0,0.0,0.0,5.0,5.0,4.67,4.67,5.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,5.0,0.0,97.0,3.784189633918261,0.1860465116279069,1,28.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,1.0,0.96,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,29.0,89.0,77.0,0.0,0.0,4.7,4.75,4.64,4.59,4.71,0,1,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,4.0,0.0,125.0,3.784189633918261,0.4186046511627907,1,106.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.5,0,1,5.0,1.0,2.0,4.0,30.0,30.0,365.0,365.0,0.0,55.0,1.0,0.0,60.0,3.0,4.0,4.0,3.0,4.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.0,2.0,0.0,71.0,2.4849066497880004,0.6363636363636364,0,6.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,0.0,1.0,0.96,0,1,4.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,27.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,3.091042453358316,0.1904761904761904,0,32.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,0.0,1.0,0.67,0,1,4.0,1.0,2.0,2.0,30.0,30.0,180.0,180.0,26.0,86.0,91.0,0.0,60.0,4.95,4.91,4.93,4.9,4.87,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,62.0,3.0,0.0,116.0,4.110873864173311,0.35,0,105.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,3.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,17.0,0.0,60.0,4.71,4.94,4.94,4.35,4.82,0,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,3.0,0.0,43.0,3.8501476017100575,0.217391304347826,0,20.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.99,1,1,2.0,1.0,1.0,1.0,1.0,1.0,365.0,365.0,24.0,76.0,166.0,0.0,255.0,4.84,4.9,4.83,4.73,4.74,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,55.0,4.0,1.0,54.0,3.828641396489095,0.6222222222222222,1,34.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,0.0,1.0,1.0,0,1,6.0,2.0,2.0,3.0,30.0,30.0,1125.0,1125.0,0.0,0.0,4.0,0.0,0.0,4.75,4.75,5.0,4.5,4.75,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,2.0,1.0,138.0,4.553876891600541,0.4680851063829787,1,28.0,1.0,0.0,0.0,False,False,False,False,True,False
4.0,1.0,1.0,0.99,1,1,2.0,1.0,1.0,1.0,2.0,2.0,365.0,365.0,13.0,50.0,32.0,1.0,255.0,4.91,4.94,4.97,4.84,4.94,1,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,6.0,0.0,8.0,4.276666119016055,0.4084507042253521,0,8.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.44,1,1,2.0,1.0,1.0,1.0,30.0,30.0,90.0,90.0,1.0,61.0,567.0,0.0,120.0,4.92,4.95,4.95,4.81,4.9,0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,5.0,0.0,97.0,3.871201010907891,0.3617021276595745,1,93.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.6,0,1,3.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,90.0,5.0,0.0,60.0,4.2,4.4,4.4,4.4,4.6,0,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,105.0,2.6390573296152584,0.3846153846153846,0,34.0,0.0,1.0,0.0,False,True,False,False,False,False
