host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms,bedrooms,beds,off_peak_min,peak_min,peak_max,off_peak_max,availability_30,availability_90,number_of_reviews,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,has_self_checkin,has_wifi,has_kitchen,has_dryer,has_air_conditioning,has_heating,has_dedicated_workspace,has_hair_dryer,has_iron,has_gym,has_bbq_grill,has_breakfast,has_fireplace,has_smoking_allowed,has_pets_allowed,has_wine_glasses,has_crib,has_city_skyline_view,has_river_view,has_luggage_dropoff_allowed,has_long_term_stays_allowed,has_private_entrance,has_exterior_security_cameras,has_elevator,has_lock_on_bedroom_door,has_tub,has_washer,has_pool,has_alarm,has_garden_courtyard_view,has_outdoor,has_free_parking,amenities_count,count_appliances_expensive,has_ott,host_experience_months,log_competition_count_1000m,inner_500_devided_1000,host_non_exposure,hosting_period,calculated_entire_rate,calculated_private_rate,calculated_shared_rate,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_grouped_Hospitality,property_grouped_House,property_grouped_Other
1.0,1.0,1.0,0.71,0,1,2.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,56.0,2.0,0.0,0.0,4.5,4.5,4.5,5.0,4.5,0,1,20.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,6.159095388491933,0.2733050847457627,1,16.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,0.0,1.0,1.0,0,1,2.0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,90.0,580.0,0.0,60.0,4.8,4.87,4.84,4.73,4.7,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,59.0,5.0,1.0,150.0,5.783825182329737,0.2716049382716049,1,147.0,1.0,0.0,0.0,False,False,False,False,True,False
2.0,0.0,1.0,0.8,1,1,2.0,1.0,1.0,2.0,30.0,30.0,365.0,365.0,8.0,8.0,7.0,0.0,255.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,31.0,3.0,0.0,115.0,6.214608098422191,0.3026052104208417,0,14.0,0.0,0.0,1.0,False,False,True,False,True,False
1.0,1.0,1.0,1.0,2,1,6.0,2.0,3.0,3.0,30.0,30.0,1125.0,1125.0,0.0,48.0,116.0,0.0,180.0,4.9,4.92,4.83,4.57,4.8,0,1,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,45.0,6.0,0.0,103.0,6.20455776256869,0.2813765182186235,1,36.0,0.6666666666666666,0.3333333333333333,0.0,False,False,False,False,False,False
1.0,0.0,1.0,0.33,0,1,1.0,1.0,3.0,3.0,31.0,31.0,1125.0,1125.0,23.0,83.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,5.0,0.0,121.0,4.77912349311153,0.2542372881355932,0,54.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,3.0,1.0,0.96,1,1,1.0,1.0,0.0,1.0,30.0,30.0,30.0,30.0,30.0,90.0,13.0,0.0,180.0,4.92,4.85,5.0,5.0,4.92,0,1,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,45.0,4.0,0.0,102.0,4.382026634673881,0.3924050632911392,0,84.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,4.0,0.0,0.5,0,1,4.0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,23.0,83.0,31.0,0.0,0.0,4.81,4.9,4.9,4.77,4.81,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,132.0,2.302585092994046,0.3333333333333333,0,30.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,3.0,1.0,0.5,0,1,6.0,3.5,3.0,3.0,30.0,30.0,1125.0,1125.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,4.8,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,76.0,3.0,1.0,171.0,5.645446897643238,0.3652482269503546,1,43.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,3.0,0.6,0.33,1,1,2.0,1.0,1.0,1.0,30.0,30.0,180.0,180.0,8.0,14.0,3.0,0.0,120.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,51.0,4.0,0.0,97.0,4.653960350157523,0.5,1,20.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.82,2,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,6.0,16.0,0.0,0.0,4.88,4.81,4.81,4.81,4.94,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,148.0,4.0943445622221,0.2033898305084746,1,24.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,0.98,1.0,0,1,12.0,2.0,3.0,6.0,2.0,3.0,1125.0,1125.0,3.0,13.0,40.0,0.0,255.0,4.65,4.63,4.8,4.35,4.63,1,1,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,46.0,5.0,0.0,48.0,5.4638318050256105,0.2382978723404255,1,15.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,2.0,1.0,1.0,0,1,5.0,2.0,3.0,3.0,30.0,30.0,30.0,30.0,29.0,89.0,36.0,0.0,120.0,4.89,4.89,4.92,4.64,4.83,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,3.0,0.0,62.0,5.272999558563747,0.1597938144329896,0,61.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,1,5.0,1.5,2.0,5.0,2.0,2.0,28.0,28.0,26.0,56.0,43.0,2.0,255.0,4.86,4.77,4.88,4.56,4.77,1,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,53.0,5.0,0.0,37.0,4.795790545596741,0.275,0,13.0,0.9,0.1,0.0,False,False,False,False,True,False
1.0,0.0,1.0,1.0,0,1,8.0,2.0,4.0,5.0,30.0,30.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,7.0,0.0,125.0,5.170483995038151,0.2571428571428571,1,19.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,0.0,1.0,0.94,0,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,2.0,20.0,15.0,0.0,120.0,4.8,4.67,4.93,5.0,4.73,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,42.0,6.0,0.0,60.0,6.07993319509559,0.2270642201834862,0,60.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,1.0,0.83,1,1,1.0,1.0,1.0,1.0,30.0,30.0,90.0,90.0,0.0,31.0,53.0,0.0,60.0,4.83,4.85,4.83,4.68,4.85,0,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,34.0,5.0,0.0,85.0,2.5649493574615367,0.1666666666666666,0,84.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,3.0,1.0,0.33,0,1,6.0,2.5,3.0,6.0,30.0,30.0,31.0,31.0,0.0,0.0,4.0,0.0,60.0,5.0,5.0,4.75,4.75,5.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,60.0,4.0,1.0,135.0,4.941642422609304,0.3741007194244604,1,31.0,1.0,0.0,0.0,False,False,False,False,True,False
2.0,0.0,1.0,0.17,0,1,2.0,1.5,2.0,2.0,30.0,30.0,1125.0,1125.0,29.0,89.0,30.0,0.0,0.0,4.8,4.8,4.7,4.47,4.7,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,3.0,0.0,131.0,5.501258210544727,0.3114754098360656,0,25.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,2.0,2.0,1125.0,1125.0,24.0,84.0,26.0,1.0,243.0,4.92,4.92,4.96,4.69,4.88,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,46.0,3.0,0.0,18.0,3.4011973816621555,0.1379310344827586,0,18.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.2,1,1,5.0,2.5,2.0,2.0,30.0,30.0,365.0,365.0,30.0,90.0,2.0,0.0,120.0,5.0,5.0,5.0,5.0,5.0,0,1,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,0.0,159.0,4.634728988229636,0.3431372549019608,1,11.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,1.0,1.0,1.0,0,1,2.0,1.0,1.0,1.0,1.0,1.0,365.0,365.0,24.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,1.0,0.0,7.0,5.375278407684165,0.1720930232558139,1,36.0,0.0,1.0,0.0,False,True,False,True,False,False
1.0,1.0,1.0,0.98,1,1,4.0,1.0,1.0,2.0,2.0,5.0,1125.0,1125.0,30.0,84.0,100.0,0.0,243.0,4.87,4.88,4.88,4.26,4.77,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,3.0,1.0,82.0,3.871201010907891,0.2127659574468085,0,36.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,1.0,0.44,0,1,6.0,1.0,3.0,3.0,30.0,30.0,1125.0,1125.0,0.0,33.0,35.0,0.0,60.0,4.86,4.86,4.94,4.6,4.77,0,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,5.0,0.0,85.0,2.6390573296152584,0.6153846153846154,1,55.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,0.0,1.0,0.94,0,1,2.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,29.0,89.0,2.0,0.0,0.0,4.5,4.0,3.5,5.0,4.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,100.0,3.258096538021482,0.28,1,20.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.91,0,1,2.0,1.0,1.0,1.0,30.0,30.0,120.0,120.0,1.0,2.0,15.0,0.0,60.0,4.8,4.8,4.73,4.8,4.67,0,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,2.0,0.0,167.0,6.206575926724928,0.305050505050505,0,35.0,0.2222222222222222,0.7777777777777778,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,1,4.0,1.0,1.0,2.0,4.0,4.0,1125.0,1125.0,6.0,11.0,260.0,3.0,255.0,4.95,4.97,4.93,4.73,4.89,1,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,5.0,1.0,140.0,6.025865973825314,0.2639225181598063,0,71.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.41,0,1,8.0,2.0,3.0,3.0,30.0,30.0,360.0,360.0,12.0,33.0,110.0,0.0,180.0,4.84,4.94,4.73,4.61,4.88,0,1,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,5.0,0.0,93.0,5.8944028342648505,0.2900552486187845,0,93.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,2.0,1.0,0.77,1,1,2.0,1.0,0.0,2.0,3.0,3.0,25.0,25.0,17.0,17.0,49.0,0.0,38.0,4.88,4.85,5.0,4.67,4.73,1,1,14.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,6.0,0.0,113.0,4.852030263919617,0.2598425196850393,1,110.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,0.9,1.0,0,0,6.0,1.0,2.0,3.0,30.0,30.0,1125.0,1125.0,1.0,61.0,99.0,0.0,120.0,4.75,4.83,4.81,4.71,4.69,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,39.0,6.0,0.0,70.0,6.102558594613569,0.2331838565022421,0,69.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1125.0,1125.0,13.0,71.0,200.0,8.0,255.0,4.82,4.89,4.8,4.72,4.78,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,89.0,4.553876891600541,0.2234042553191489,0,27.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,1.0,1.0,0,1,2.0,1.0,1.0,1.0,60.0,60.0,120.0,120.0,30.0,90.0,12.0,0.0,0.0,4.33,4.33,3.83,4.83,4.5,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,5.0,1.0,104.0,5.087596335232384,0.3291925465838509,1,67.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,1.0,1.0,1.0,1,1,3.0,1.0,1.0,2.0,7.0,30.0,365.0,365.0,8.0,67.0,8.0,0.0,255.0,5.0,4.88,5.0,4.88,5.0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,42.0,7.0,0.0,10.0,5.214935757608986,0.3278688524590163,1,10.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,0.0,1.0,0.94,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,109.0,0.0,0.0,4.89,4.94,4.95,4.76,4.85,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,3.0,1.0,40.0,4.007333185232471,0.2592592592592592,0,41.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,3.0,1.0,0.94,0,1,2.0,1.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,60.0,51.0,0.0,0.0,4.84,4.84,4.67,4.96,4.86,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,47.0,6.0,0.0,93.0,4.890349128221754,0.3409090909090909,1,67.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,0.8,1,1,2.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,29.0,89.0,3.0,0.0,120.0,5.0,4.67,4.33,4.0,4.67,0,1,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,6.091309882077698,0.310657596371882,1,18.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,3.0,1.0,1.0,1,1,4.0,1.0,2.0,2.0,30.0,30.0,1125.0,1125.0,9.0,43.0,232.0,1.0,240.0,4.96,4.95,4.95,4.87,4.91,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,5.0,0.0,116.0,5.111987788356544,0.2909090909090909,1,116.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,4.0,0.44,0.51,0,0,2.0,1.0,1.0,1.0,3.0,3.0,14.0,14.0,30.0,90.0,145.0,0.0,154.0,4.62,4.59,4.52,4.36,4.5,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,99.0,6.2324480165505225,0.2795275590551181,0,97.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.89,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,116.0,0.0,180.0,4.9,4.9,4.91,4.77,4.8,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,6.0,0.0,155.0,4.976733742420574,0.2916666666666667,1,84.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,0.95,0.72,0,1,2.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,60.0,4.0,0.0,120.0,4.75,5.0,5.0,5.0,4.5,0,1,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,51.0,5.0,0.0,103.0,4.762173934797756,0.1982758620689655,1,38.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,1.0,0.67,0,1,4.0,1.0,3.0,3.0,31.0,31.0,1125.0,1125.0,23.0,83.0,1.0,0.0,62.0,5.0,5.0,5.0,5.0,5.0,0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,5.0,1.0,103.0,6.073044534100405,0.3002309468822171,1,6.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,4.0,0.0,0.94,0,1,2.0,1.0,1.0,2.0,30.0,30.0,60.0,60.0,0.0,30.0,67.0,0.0,0.0,4.85,4.88,4.87,4.82,4.84,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,46.0,2.0,0.0,137.0,4.882801922586371,0.3053435114503817,1,90.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,0.67,0,1,1.0,1.0,1.0,1.0,30.0,30.0,65.0,65.0,29.0,89.0,47.0,0.0,180.0,4.81,4.74,4.74,4.57,4.66,0,1,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,2.0,0.0,71.0,4.8283137373023015,0.2177419354838709,0,60.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,0.99,0.24,0,1,1.0,3.0,1.0,1.0,30.0,90.0,365.0,1000.0,29.0,89.0,1.0,0.0,60.0,4.0,4.0,4.0,5.0,4.0,0,1,617.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,3.0,0.0,151.0,5.342334251964811,0.2259615384615384,1,4.0,0.0016207455429497,0.9983792544570502,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.95,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1125.0,1125.0,29.0,89.0,57.0,2.0,255.0,4.98,4.96,4.95,4.81,4.88,1,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,3.0,0.0,119.0,3.970291913552122,0.4807692307692308,1,20.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.99,1,1,8.0,1.5,3.0,6.0,1.0,3.0,1125.0,1125.0,20.0,63.0,42.0,1.0,255.0,4.93,4.98,4.98,4.36,4.71,1,1,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,67.0,3.0,1.0,83.0,4.77912349311153,0.1610169491525423,1,17.0,1.0,0.0,0.0,False,False,False,False,True,False
