id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
7.191322953310828e+17,40.68389,-73.9395,Bedford-Stuyvesant,Brooklyn,116.0
53814025.0,40.72145,-73.94025,Greenpoint,Brooklyn,155.0
9.087185898316072e+17,40.674023086942114,-73.96342557604495,Prospect Heights,Brooklyn,125.0
5.726121256155e+17,40.63952,-74.01484,Sunset Park,Brooklyn,42.0
53051569.0,40.70986,-73.95652,Williamsburg,Brooklyn,79.0
43018237.0,40.72999,-73.95301,Greenpoint,Brooklyn,115.0
4162119.0,40.67799,-73.9643,Prospect Heights,Brooklyn,54.0
6767047.0,40.68972,-73.91512,Bushwick,Brooklyn,216.0
1.2899451140683215e+18,40.6451707,-73.9542821,Flatbush,Brooklyn,108.0
6380118.0,40.69964,-73.91647,Bushwick,Brooklyn,40.0
14214403.0,40.69083,-73.90876,Bushwick,Brooklyn,169.0
1.0011663705515636e+18,40.65864856044564,-73.92682024781395,East Flatbush,Brooklyn,255.0
32108317.0,40.67635,-73.95253,Crown Heights,Brooklyn,129.0
7972210.0,40.70324,-73.92687,Bushwick,Brooklyn,84.0
46444812.0,40.71615,-73.96291,Williamsburg,Brooklyn,200.0
6.434736695469713e+17,40.67814,-73.98442,Gowanus,Brooklyn,123.0
298759.0,40.68435,-73.94825,Bedford-Stuyvesant,Brooklyn,50.0
5.6880428257100806e+17,40.59365,-73.99391,Gravesend,Brooklyn,92.0
1.2112538307212209e+18,40.63470009387774,-74.01785821419386,Bay Ridge,Brooklyn,43.0
9.492030923528212e+17,40.63253088223245,-73.91053277518706,Canarsie,Brooklyn,118.0
1.17318422563495e+18,40.61881,-74.03238,Fort Hamilton,Brooklyn,111.0
1.338629253127116e+18,40.643069846602025,-73.98180256309969,Kensington,Brooklyn,40.0
14470437.0,40.67478,-73.92719,Crown Heights,Brooklyn,144.0
6.767057491785088e+17,40.7158726,-73.9469386,Williamsburg,Brooklyn,197.0
1.2492213526940503e+18,40.62035,-74.02212,Bay Ridge,Brooklyn,113.0
1.0890891280414636e+18,40.70821,-73.95285,Williamsburg,Brooklyn,144.0
8.929459028008338e+17,40.67880624421884,-73.88487328683483,Cypress Hills,Brooklyn,35.0
7254952.0,40.67475,-73.98245,Park Slope,Brooklyn,237.0
8.163209412211e+17,40.60225707272354,-74.01103966904839,Bath Beach,Brooklyn,161.0
7.920844817922134e+17,40.68604089999999,-73.9129553,Bushwick,Brooklyn,178.0
50971404.0,40.68776,-73.90614,Bushwick,Brooklyn,227.0
51980770.0,40.70434,-73.92804,Bushwick,Brooklyn,63.0
5.767796948484031e+17,40.68198,-73.92121,Bedford-Stuyvesant,Brooklyn,183.0
49208965.0,40.63607,-74.02389,Bay Ridge,Brooklyn,105.0
28096425.0,40.67377,-73.94034,Crown Heights,Brooklyn,129.0
1.0283413811021366e+18,40.6119595,-73.9993588,Bensonhurst,Brooklyn,114.0
1.1553165512988442e+18,40.67773596497316,-73.9463482419753,Crown Heights,Brooklyn,195.0
9.39756457237945e+17,40.694360483517485,-73.91082763749422,Bushwick,Brooklyn,200.0
52755449.0,40.64531,-73.94294,East Flatbush,Brooklyn,141.0
8.081881950629829e+17,40.64098,-73.90777,Canarsie,Brooklyn,225.0
1656621.0,40.69191,-73.93901,Bedford-Stuyvesant,Brooklyn,158.0
7.241763053995114e+17,40.69585,-73.94385,Bedford-Stuyvesant,Brooklyn,62.0
6.565724431949204e+17,40.63308,-73.95073,Flatbush,Brooklyn,60.0
1.2639070243750502e+18,40.66972018538228,-73.88110386632377,East New York,Brooklyn,81.0
1.1376146427954188e+18,40.64996919980867,-73.9518254622817,East Flatbush,Brooklyn,227.0
9.618364184953704e+17,40.60712371806962,-74.0076096410713,Bath Beach,Brooklyn,90.0
788005.0,40.67617,-73.96849,Prospect Heights,Brooklyn,203.0
53436872.0,40.67587619282569,-73.9658943104153,Prospect Heights,Brooklyn,227.0
5.854151179161988e+17,40.67665,-73.96425,Prospect Heights,Brooklyn,72.0
9.680903676250682e+17,40.683447654287576,-73.91890888179162,Bedford-Stuyvesant,Brooklyn,158.0
6.310978748682196e+17,40.63394,-73.96677,Flatbush,Brooklyn,99.0
30511301.0,40.70775604248047,-73.95317840576172,Williamsburg,Brooklyn,179.0
4637146.0,40.69105,-73.92992,Bedford-Stuyvesant,Brooklyn,168.0
208889.0,40.69049,-73.93212,Bedford-Stuyvesant,Brooklyn,89.0
1.2231215249883338e+18,40.64212,-73.95699,Flatbush,Brooklyn,86.0
34535182.0,40.6297,-73.89786,Canarsie,Brooklyn,110.0
3447238.0,40.67366,-73.95895,Crown Heights,Brooklyn,98.0
27359696.0,40.66963,-73.87714,East New York,Brooklyn,66.0
3636967.0,40.72672,-73.93983,Greenpoint,Brooklyn,159.0
7.556344187787498e+17,40.72078,-73.94266,Greenpoint,Brooklyn,250.0
8.232684956580742e+17,40.71716404724446,-73.95237722675519,Williamsburg,Brooklyn,270.0
1.2182843281788744e+18,40.7354618,-73.9580907,Greenpoint,Brooklyn,126.0
11014346.0,40.67173,-73.95521,Crown Heights,Brooklyn,50.0
43131502.0,40.68172,-73.94465,Bedford-Stuyvesant,Brooklyn,49.0
1.195877462949589e+18,40.69115,-73.93811,Bedford-Stuyvesant,Brooklyn,56.0
1.268673634073032e+18,40.59551,-73.99733,Gravesend,Brooklyn,123.0
690934.0,40.68169,-73.9769,Park Slope,Brooklyn,500.0
6.417539119376685e+17,40.63719,-73.97412,Kensington,Brooklyn,149.0
20999025.0,40.6994,-73.92947,Bushwick,Brooklyn,95.0
1.1704533072869527e+18,40.61881,-74.0323824,Fort Hamilton,Brooklyn,106.0
53573536.0,40.67509,-73.91403,Crown Heights,Brooklyn,209.0
51680457.0,40.64386,-73.9646,Flatbush,Brooklyn,142.0
7.014015106550127e+17,40.68355,-73.88437,Cypress Hills,Brooklyn,150.0
32618577.0,40.66771,-73.89566,East New York,Brooklyn,33.0
28561904.0,40.70296439360243,-73.92670124072912,Bushwick,Brooklyn,152.0
48984579.0,40.67834,-73.94408,Bedford-Stuyvesant,Brooklyn,60.0
8.654798411029129e+17,40.6473,-73.94912,East Flatbush,Brooklyn,58.0
6.513385561742459e+17,40.68374,-73.93222,Bedford-Stuyvesant,Brooklyn,375.0
1.0647785221887836e+18,40.63756,-74.02768,Bay Ridge,Brooklyn,95.0
7.244429485937416e+17,40.65814,-73.96099,Prospect-Lefferts Gardens,Brooklyn,170.0
6992831.0,40.6343,-73.96441,Flatbush,Brooklyn,100.0
